AAPL,AIG,AML.L,AMZN,BHC,BP,EUE.L,HSBA.L,HDLV.L,IAG.L,NKE,MCD,KO,DIS,WMT,V,IUKP.L,PHGP.L,VEUR.L,EXS1.DE,VUSA.L,BRKB,VWRL.L,VUKG.L,IITU.L,CNDX.L,CNX1.L,BARC.L,RDSA.L,TSCO.L,EXW1.DE,ISF.L,INRG.L,NKLA,TSLA,VOD.L,AZN.L,GSK.L,IBM,PH,VZ,FDX,UBER,PTON,NIO,NFLX,BYND,GOOG,GOOGL,TWTR,BABA,WORK,NVDA,SNAP,PMO,RKT,SPCE,MKS.L,BCS,JD,ET,GOLD,SCHW,BSX,EXC,KGC,EPD,MGM,RF,AMAT,SYF,HPQ,FOXA,CS,BEN,HTZ,ACB,UXIN,TLRY,AMC,SOL,GPRO,TWO,MSFT,FB,TCEHY,TCTZF,BRKb,TSM,JNJ,PG,NSRGY,NSRGF,MA,HD,UNH,JPM_ph,JPM,RHHBY,IDCBY,LVMUY,CICHF,CICHY,ADBE,PYPL,CRM,INTC,PNGAY,LFC,BAC,IDCBF,PFE,CMCSA,MRK,MPNGF,NVSEF,NVS,PEP,LRLCY,ABT,T,TBC,TMO,TM,SAP,SAPGF,ORCL,COST,ACGBY,ACGBF,CSCO,NVO,UL,UN,ASML,DHR,PROSY,AVGO,UPS,CIHKY,ABBV,NEE,ACN,MDT,QCOM,XOM,UNP,TMUS,TXN,CVX,LLY,AZNCF,AZN,BMY,AMGN,LOW,CHL,JPM_pg,JPM_pc,BAC_pe,BAC_pl,BML_pl,BAC_pm,BML_pg,BML_ph,BML_pj,Symbol,NEE_pq,DHR_pa,
112.27999877929688,27.06999969482422,50.0,3095.1298828125,15.300000190734863,17.860000610351562,,283.3500061035156,24.302499771118164,94.63999938964844,124.2300033569336,218.17999267578125,48.720001220703125,124.0,137.27000427246094,197.25,472.5,,,,,,,25.510000228881836,14.010000228881836,,,91.55000305175781,1004.7999877929688,212.87945556640625,,,,19.459999084472656,407.3399963378906,103.80000305175781,8576.0,1474.4000244140625,118.94999694824219,199.97999572753906,58.764320373535156,250.1699981689453,34.459999084472656,97.7300033569336,18.31999969482422,482.8800048828125,155.02000427246094,1444.9599609375,1439.06005859375,43.84000015258789,271.0899963378906,27.25,514.9500122070312,24.690000534057617,13.0,20.520000457763672,16.43000030517578,94.0,4.699999809265137,74.66999816894531,5.489999771118164,27.700000762939453,34.939998626708984,37.34000015258789,35.52000045776367,8.719653129577637,15.510000228881836,22.100000381469727,11.0,58.22999954223633,25.139999389648438,18.299999237060547,26.700000762939453,9.479999542236328,19.38094711303711,1.2100000381469727,5.050000190734863,0.8799999952316284,4.789999961853027,4.880000114440918,2.140000104904175,4.309999942779541,4.9626922607421875,207.82000732421875,254.82000732421875,65.30999755859375,65.7300033569336,,78.87999725341797,145.66000366210938,137.6199951171875,118.7699966430664,119.0,331.39410400390625,268.54998779296875,302.5,,92.61063385009766,44.81999969482422,10.239999771118164,93.94999694824219,0.6700000166893005,12.920000076293945,479.7799987792969,187.25,242.74000549316406,49.939998626708984,20.75,11.119999885559082,23.489999771118164,0.5099999904632568,36.04999923706055,45.91829299926758,82.93000030517578,30.059999465942383,85.55000305175781,87.11000061035156,133.5500030517578,63.22999954223633,103.10633850097656,27.533723831176758,26.716999053955078,422.2900085449219,132.97000122070312,152.05999755859375,150.89999389648438,59.55883026123047,342.5799865722656,7.710000038146973,0.3199999928474426,38.09859085083008,69.05999755859375,60.81999969482422,59.560001373291016,360.4800109863281,207.16000366210938,18.200000762939453,356.79998779296875,166.1199951171875,24.1200008392334,85.07149505615234,281.82000732421875,213.79283142089844,103.16000366210938,114.5,34.63999938964844,198.14999389648438,112.0199966430664,138.32000732421875,71.83000183105469,150.25999450683594,110.37000274658203,55.5099983215332,59.04597091674805,243.82000732421875,159.00338745117188,32.709999084472656,,,,,,,,,,,,,
114.95999908447266,27.6299991607666,53.400001525878906,3174.050048828125,15.270000457763672,18.18000030517578,,308.54998779296875,25.239999771118164,94.4000015258789,124.31999969482422,220.25999450683594,49.279998779296875,125.98999786376953,137.25,200.32000732421875,490.5249938964844,,,,,,,26.0575008392334,14.460000038146973,,,98.0,1002.4000244140625,214.85055541992188,,,,19.299999237060547,421.20001220703125,103.9800033569336,8509.0,1463.199951171875,121.7300033569336,202.94000244140625,58.73463439941406,254.44000244140625,35.560001373291016,96.91000366210938,18.809999465942383,490.6499938964844,151.3000030517578,1464.52001953125,1458.6600341796875,44.150001525878906,276.010009765625,27.06999969482422,521.4000244140625,25.739999771118164,13.029999732971191,20.670000076293945,20.510000228881836,99.62000274658203,4.989999771118164,76.0999984741211,5.550000190734863,27.760000228881836,36.20000076293945,38.0,35.7400016784668,8.839237213134766,16.020000457763672,22.6299991607666,11.510000228881836,59.36000061035156,25.790000915527344,18.860000610351562,27.84000015258789,9.899999618530273,20.19999885559082,1.2200000286102295,4.78000020980835,0.9150000214576721,4.820000171661377,4.909999847412109,2.2100000381469727,4.46999979019165,5.157308101654053,209.44000244140625,256.82000732421875,65.63999938964844,65.26000213623047,,79.7699966430664,147.11000061035156,138.00999450683594,118.55000305175781,119.0,337.9964294433594,272.3299865722656,303.2300109863281,,95.27590942382812,44.11000061035156,10.449999809265137,94.33999633789062,0.6700000166893005,13.079999923706055,488.510009765625,192.02000427246094,246.6699981689453,51.43000030517578,20.760000228881836,11.25,24.09000015258789,0.5299999713897705,36.38999938964844,46.525230407714844,82.76000213623047,30.770000457763672,86.69999694824219,87.05000305175781,137.97000122070312,65.08000183105469,104.09305572509766,27.867582321166992,26.736745834350586,428.3900146484375,136.00999450683594,157.0800018310547,156.57000732421875,59.3397216796875,349.6199951171875,8.0,0.3199999928474426,38.772377014160156,69.16999816894531,61.72999954223633,60.58000183105469,371.05999755859375,209.7899932861328,18.274999618530273,367.29998779296875,168.89999389648438,24.6200008392334,86.10738372802734,284.1400146484375,221.91104125976562,103.62999725341797,118.47000122070312,35.310001373291016,199.4499969482422,114.23999786376953,141.94000244140625,73.93000030517578,148.10000610351562,108.48999786376953,54.75,59.26432800292969,247.02999877929688,162.032958984375,32.540000915527344,,,,,,,,,,,,,
114.08999633789062,27.290000915527344,51.900001525878906,3144.8798828125,14.880000114440918,17.670000076293945,32.59989929199219,298.5,24.899999618530273,91.0,126.3499984741211,218.67999267578125,48.91999816894531,125.4000015258789,137.13999938964844,199.44000244140625,4.75029993057251,13964.5,,109.26000213623047,49.212501525878906,,72.08000183105469,25.860000610351562,1130.25,639.760009765625,,97.25,983.7999877929688,211.89390563964844,32.275001525878906,,,17.8799991607666,419.07000732421875,103.05999755859375,8539.0,1455.5999755859375,120.94000244140625,202.17999267578125,58.615901947021484,253.5,35.43000030517578,100.47000122070312,20.850000381469727,493.4800109863281,165.66000366210938,1469.3299560546875,1466.02001953125,44.7400016784668,276.92999267578125,26.969999313354492,529.030029296875,25.989999771118164,12.989999771118164,20.06999969482422,20.440000534057617,96.33999633789062,4.960000038146973,75.16000366210938,5.599999904632568,28.280000686645508,35.779998779296875,37.7599983215332,35.31999969482422,8.9089937210083,15.930000305175781,21.719999313354492,11.369999885559082,59.650001525878906,25.549999237060547,18.920000076293945,27.770000457763672,9.829999923706055,20.040000915527344,1.1299999952316284,4.679999828338623,0.8669999837875366,4.829999923706055,4.860000133514404,2.0999999046325684,4.619999885559082,5.059999942779541,207.25999450683594,261.7900085449219,65.55000305175781,65.55000305175781,,80.51000213623047,147.05999755859375,137.25999450683594,119.05999755859375,118.25,335.83892822265625,272.1099853515625,304.1499938964844,,94.47335052490234,43.369998931884766,10.329999923706055,96.0,0.6700000166893005,12.960000038146973,489.3299865722656,194.5,247.4499969482422,51.189998626708984,20.68000030517578,11.270000457763672,23.770000457763672,0.5299999713897705,36.16999816894531,45.96804428100586,81.9000015258789,30.55500030517578,86.69999694824219,87.04000091552734,137.16000366210938,66.16999816894531,104.84056854248047,27.789026260375977,26.746620178222656,434.3399963378906,134.25,156.57000732421875,156.57000732421875,59.23016357421875,352.1400146484375,7.769999980926514,0.3199999928474426,38.70301818847656,70.22000122070312,61.90999984741211,60.619998931884766,374.0,211.00999450683594,18.1200008392334,364.260009765625,168.5,23.280000686645508,85.72262573242188,283.1199951171875,223.2059783935547,102.69000244140625,117.37999725341797,34.279998779296875,197.24000549316406,113.5199966430664,141.5,71.9000015258789,146.25999450683594,110.3499984741211,55.11000061035156,59.452911376953125,248.3000030517578,161.70408630371094,31.829999923706055,,,,,,,,,,,,,
115.80999755859375,27.530000686645508,50.95000076293945,3148.72998046875,15.539999961853027,17.459999084472656,32.3911018371582,301.5,25.18000030517578,95.0199966430664,125.54000091552734,219.49000549316406,49.369998931884766,124.08000183105469,139.91000366210938,199.97000122070312,4.800099849700928,13946.0,,109.23999786376953,49.53120040893555,,72.30500030517578,25.737499237060547,1137.25,645.8499755859375,,97.61000061035156,963.9000244140625,209.43002319335938,32.25,,,20.479999542236328,429.010009765625,102.68000030517578,8457.0,1452.0,121.66999816894531,202.33999633789062,58.86326599121094,251.52000427246094,36.47999954223633,99.23999786376953,21.219999313354492,500.0299987792969,166.05999755859375,1469.5999755859375,1465.5999755859375,44.5,293.9800109863281,26.860000610351562,541.219970703125,26.110000610351562,12.970000267028809,19.93000030517578,19.229999542236328,97.5199966430664,5.010000228881836,77.61000061035156,5.420000076293945,28.110000610351562,36.22999954223633,38.209999084472656,35.7599983215332,8.789409637451172,15.789999961853027,21.75,11.529999732971191,59.45000076293945,26.170000076293945,18.989999771118164,27.829999923706055,9.970000267028809,20.350000381469727,1.1100000143051147,4.650000095367432,0.8700000047683716,4.849999904632568,4.710000038146973,2.069999933242798,4.53000020980835,5.090000152587891,210.3300018310547,261.8999938964844,67.6500015258789,67.5,,81.06999969482422,148.8800048828125,138.99000549316406,119.26000213623047,118.8499984741211,337.77667236328125,277.7099914550781,311.7699890136719,,95.3848876953125,42.810001373291016,10.420000076293945,94.2300033569336,0.6700000166893005,12.970000267028809,490.42999267578125,197.02999877929688,251.32000732421875,51.779998779296875,20.760000228881836,11.319999694824219,24.09000015258789,0.5199999809265137,36.70000076293945,46.027740478515625,82.94999694824219,31.899999618530273,87.37000274658203,86.95999908447266,138.60000610351562,65.1500015258789,108.46847534179688,27.995235443115234,26.63801383972168,441.5199890136719,132.44000244140625,155.80999755859375,154.39999389648438,59.45923614501953,355.0,7.78000020980835,0.3199999928474426,39.029998779296875,69.43000030517578,61.68000030517578,60.400001525878906,369.2699890136719,215.3300018310547,18.530000686645508,364.32000732421875,166.6300048828125,23.700000762939453,86.41321563720703,277.55999755859375,225.1085205078125,103.91999816894531,117.68000030517578,34.33000183105469,196.8699951171875,114.36000061035156,142.7899932861328,72.0,148.02000427246094,109.93000030517578,54.79999923706055,59.84000015258789,254.16000366210938,165.29176330566406,32.15999984741211,,,,,,,,,,,,,
116.79000091552734,27.719999313354492,50.0,3221.260009765625,15.890000343322754,16.829999923706055,32.40510177612305,304.6000061035156,25.104999542236328,93.81999969482422,126.63999938964844,219.58999633789062,49.18000030517578,123.30999755859375,143.0800018310547,203.35000610351562,4.865900039672852,14051.0,,108.31999969482422,49.720001220703125,,72.65499877929688,25.790000915527344,1145.75,650.1699829101562,,98.0,928.0,207.65602111816406,32.03499984741211,,,24.110000610351562,448.1600036621094,101.69999694824219,8479.0,1443.800048828125,121.08999633789062,200.72999572753906,58.82368850708008,254.0800018310547,37.13999938964844,105.19999694824219,21.760000228881836,527.510009765625,170.60000610351562,1490.0899658203125,1487.9000244140625,46.70000076293945,290.04998779296875,27.920000076293945,544.5800170898438,26.780000686645508,13.050000190734863,22.65999984741211,20.170000076293945,99.5199966430664,5.0,78.56999969482422,5.420000076293945,28.260000228881836,37.72999954223633,38.41999816894531,35.83000183105469,9.0186128616333,15.670000076293945,21.81999969482422,11.529999732971191,60.650001525878906,26.649999618530273,19.0,28.020000457763672,9.90999984741211,19.989999771118164,1.100000023841858,4.670000076293945,0.902999997138977,4.920000076293945,4.650000095367432,2.1600000858306885,4.619999885559082,5.150000095367432,212.4600067138672,266.6300048828125,68.5199966430664,68.41000366210938,,82.62000274658203,147.32000732421875,139.24000549316406,119.8499984741211,120.0999984741211,342.9706115722656,277.6199951171875,313.07000732421875,,96.07846069335938,42.790000915527344,10.520000457763672,95.91000366210938,0.6700000166893005,13.15999984741211,499.510009765625,196.94000244140625,253.4499969482422,52.2400016784668,20.989999771118164,11.430000305175781,24.100000381469727,0.5199999809265137,36.369998931884766,46.20683670043945,81.63999938964844,32.290000915527344,87.37000274658203,87.30000305175781,140.8000030517578,66.4800033569336,108.27910614013672,27.975597381591797,26.9440860748291,438.20001220703125,132.42999267578125,156.82000732421875,154.39999389648438,59.43931579589844,358.4599914550781,7.909999847412109,0.3199999928474426,38.79999923706055,69.25,61.91999816894531,60.72999954223633,382.010009765625,214.6699981689453,18.709999084472656,368.6000061035156,167.64999389648438,23.950000762939453,85.96926879882812,282.760009765625,224.30166625976562,102.30000305175781,119.5199966430664,33.130001068115234,194.22999572753906,115.7300033569336,144.91000366210938,70.41999816894531,144.2899932861328,111.30999755859375,54.29999923706055,59.81999969482422,255.38999938964844,166.59727478027344,32.5,,,,,,,,,,,,,
113.0199966430664,28.219999313354492,50.349998474121094,3125.0,15.779999732971191,16.850000381469727,32.37310028076172,308.20001220703125,25.2549991607666,91.4800033569336,126.63999938964844,222.6699981689453,49.36000061035156,122.55000305175781,140.5,201.4600067138672,4.886600017547607,13988.0,,108.12000274658203,49.127498626708984,,72.09500122070312,25.834999084472656,1121.5,641.1699829101562,,97.70999908447266,933.0999755859375,206.9661407470703,32.02000045776367,,,24.25,415.0899963378906,102.81999969482422,8431.0,1444.5999755859375,120.56999969482422,207.3000030517578,58.615901947021484,255.1999969482422,37.720001220703125,107.51000213623047,21.18000030517578,503.05999755859375,166.24000549316406,1458.4200439453125,1455.5999755859375,46.119998931884766,288.1700134277344,27.790000915527344,522.489990234375,26.639999389648438,13.050000190734863,23.0,20.770000457763672,98.69999694824219,5.079999923706055,76.0999984741211,5.429999828338623,27.889999389648438,37.66999816894531,38.47999954223633,35.939998626708984,8.85916805267334,16.040000915527344,21.65999984741211,11.949999809265137,58.209999084472656,27.459999084472656,19.09000015258789,28.079999923706055,10.069999694824219,20.520000457763672,1.0800000429153442,4.579999923706055,0.9139999747276306,4.820000171661377,4.650000095367432,2.069999933242798,4.559999942779541,5.21999979019165,206.19000244140625,259.94000244140625,67.2300033569336,67.27999877929688,,80.80000305175781,146.24000549316406,138.1199951171875,119.77999877929688,119.5,338.4358825683594,279.30999755859375,311.9800109863281,,96.98999786376953,43.22999954223633,10.399999618530273,95.76000213623047,0.699999988079071,13.029999732971191,478.989990234375,191.91000366210938,247.85000610351562,51.0099983215332,20.760000228881836,11.380000114440918,24.209999084472656,0.5299999713897705,36.380001068115234,44.923316955566406,80.80000305175781,31.983699798583984,87.6500015258789,87.5199966430664,138.05999755859375,65.80999755859375,106.14620971679688,28.162166595458984,26.86509895324707,435.05999755859375,131.72999572753906,154.2899932861328,156.4600067138672,58.59274673461914,355.010009765625,7.880000114440918,0.3199999928474426,38.27000045776367,68.66000366210938,62.689998626708984,61.31999969482422,370.0,212.5,18.309999465942383,356.8299865722656,166.9600067138672,23.719999313354492,84.96297454833984,281.1700134277344,221.5325164794922,101.95999908447266,115.47000122070312,32.97999954223633,196.35000610351562,113.41000366210938,141.08999633789062,71.19000244140625,145.2100067138672,109.75,54.220001220703125,58.720001220703125,245.41000366210938,165.9196014404297,32.31999969482422,,,,,,,,,,,,,
113.0199966430664,28.219999313354492,50.349998474121094,3125.0,15.779999732971191,16.850000381469727,32.37310028076172,308.20001220703125,25.2549991607666,91.4800033569336,126.63999938964844,222.6699981689453,49.36000061035156,122.55000305175781,140.5,201.4600067138672,4.886600017547607,13988.0,,108.12000274658203,49.127498626708984,,72.09500122070312,25.834999084472656,1121.5,641.1699829101562,,97.70999908447266,933.0999755859375,206.9661407470703,32.02000045776367,,,24.25,415.0899963378906,102.81999969482422,8431.0,1444.5999755859375,120.56999969482422,207.3000030517578,58.615901947021484,255.1999969482422,37.720001220703125,107.51000213623047,21.18000030517578,503.05999755859375,166.24000549316406,1458.4200439453125,1455.5999755859375,46.119998931884766,288.1700134277344,27.790000915527344,522.489990234375,26.639999389648438,13.050000190734863,23.0,20.770000457763672,98.69999694824219,5.079999923706055,76.0999984741211,5.429999828338623,27.889999389648438,37.66999816894531,38.47999954223633,35.939998626708984,8.85916805267334,16.040000915527344,21.65999984741211,11.949999809265137,58.209999084472656,27.459999084472656,19.09000015258789,28.079999923706055,10.069999694824219,20.520000457763672,1.0800000429153442,4.579999923706055,0.9139999747276306,4.820000171661377,4.650000095367432,2.069999933242798,4.559999942779541,5.21999979019165,206.19000244140625,259.94000244140625,67.2300033569336,67.27999877929688,,80.80000305175781,146.24000549316406,138.1199951171875,119.77999877929688,119.5,338.4358825683594,279.30999755859375,311.9800109863281,,96.98999786376953,43.22999954223633,10.399999618530273,95.76000213623047,0.699999988079071,13.029999732971191,478.989990234375,191.91000366210938,247.85000610351562,51.0099983215332,20.760000228881836,11.380000114440918,24.209999084472656,0.5299999713897705,36.380001068115234,44.923316955566406,80.80000305175781,31.983699798583984,87.6500015258789,87.5199966430664,138.05999755859375,65.80999755859375,106.14620971679688,28.162166595458984,26.86509895324707,435.05999755859375,131.72999572753906,154.2899932861328,156.4600067138672,58.59274673461914,355.010009765625,7.880000114440918,0.3199999928474426,38.27000045776367,68.66000366210938,62.689998626708984,61.31999969482422,370.0,212.5,18.309999465942383,356.8299865722656,166.9600067138672,23.719999313354492,84.96297454833984,281.1700134277344,221.5325164794922,101.95999908447266,115.47000122070312,32.97999954223633,196.35000610351562,113.41000366210938,141.08999633789062,71.19000244140625,145.2100067138672,109.75,54.220001220703125,58.720001220703125,245.41000366210938,165.9196014404297,32.31999969482422,,,,,,,,,,,,,
113.0199966430664,28.219999313354492,50.349998474121094,3125.0,15.779999732971191,16.850000381469727,32.37310028076172,308.20001220703125,25.2549991607666,91.4800033569336,126.63999938964844,222.6699981689453,49.36000061035156,122.55000305175781,140.5,201.4600067138672,4.886600017547607,13988.0,,108.12000274658203,49.127498626708984,,72.09500122070312,25.834999084472656,1121.5,641.1699829101562,,97.70999908447266,933.0999755859375,206.9661407470703,32.02000045776367,,,24.25,415.0899963378906,102.81999969482422,8431.0,1444.5999755859375,120.56999969482422,207.3000030517578,58.615901947021484,255.1999969482422,37.720001220703125,107.51000213623047,21.18000030517578,503.05999755859375,166.24000549316406,1458.4200439453125,1455.5999755859375,46.119998931884766,288.1700134277344,27.790000915527344,522.489990234375,26.639999389648438,13.050000190734863,23.0,20.770000457763672,98.69999694824219,5.079999923706055,76.0999984741211,5.429999828338623,27.889999389648438,37.66999816894531,38.47999954223633,35.939998626708984,8.85916805267334,16.040000915527344,21.65999984741211,11.949999809265137,58.209999084472656,27.459999084472656,19.09000015258789,28.079999923706055,10.069999694824219,20.520000457763672,1.0800000429153442,4.579999923706055,0.9139999747276306,4.820000171661377,4.650000095367432,2.069999933242798,4.559999942779541,5.21999979019165,206.19000244140625,259.94000244140625,67.2300033569336,67.27999877929688,,80.80000305175781,146.24000549316406,138.1199951171875,119.77999877929688,119.5,338.4358825683594,279.30999755859375,311.9800109863281,,96.98999786376953,43.22999954223633,10.399999618530273,95.76000213623047,0.699999988079071,13.029999732971191,478.989990234375,191.91000366210938,247.85000610351562,51.0099983215332,20.760000228881836,11.380000114440918,24.209999084472656,0.5299999713897705,36.380001068115234,44.923316955566406,80.80000305175781,31.983699798583984,87.6500015258789,87.5199966430664,138.05999755859375,65.80999755859375,106.14620971679688,28.162166595458984,26.86509895324707,435.05999755859375,131.72999572753906,154.2899932861328,156.4600067138672,58.59274673461914,355.010009765625,7.880000114440918,0.3199999928474426,38.27000045776367,68.66000366210938,62.689998626708984,61.31999969482422,370.0,212.5,18.309999465942383,356.8299865722656,166.9600067138672,23.719999313354492,84.96297454833984,281.1700134277344,221.5325164794922,101.95999908447266,115.47000122070312,32.97999954223633,196.35000610351562,113.41000366210938,141.08999633789062,71.19000244140625,145.2100067138672,109.75,54.220001220703125,58.720001220703125,245.41000366210938,165.9196014404297,32.31999969482422,,,,,,,,,,,,,
116.5,29.049999237060547,50.0,3199.199951171875,16.170000076293945,17.190000534057617,32.37310028076172,309.3500061035156,25.735000610351562,91.54000091552734,127.91000366210938,226.07000732421875,49.380001068115234,123.37000274658203,141.8000030517578,203.5399932861328,494.875,13988.0,,108.12000274658203,49.127498626708984,,72.09500122070312,26.104999542236328,14.625,641.1699829101562,,99.44999694824219,957.5999755859375,209.52857971191406,32.02000045776367,,,23.780000686645508,425.67999267578125,107.68000030517578,8409.0,1449.800048828125,122.01000213623047,213.13999938964844,59.03147506713867,259.2099914550781,37.13999938964844,110.73999786376953,21.59000015258789,520.6500244140625,175.49000549316406,1486.02001953125,1482.8299560546875,47.310001373291016,288.2699890136719,28.280000686645508,545.7000122070312,27.540000915527344,13.050000190734863,22.559999465942383,21.010000228881836,99.81999969482422,5.130000114440918,76.4000015258789,5.519999980926514,28.3700008392334,36.939998626708984,39.2400016784668,36.790000915527344,9.108301162719727,16.450000762939453,21.549999237060547,12.569999694824219,60.599998474121094,28.3799991607666,19.309999465942383,28.709999084472656,10.319999694824219,20.799999237060547,1.059999942779541,4.619999885559082,0.9459999799728394,5.400000095367432,4.130000114440918,2.130000114440918,4.690000057220459,5.269999980926514,210.3800048828125,264.6499938964844,68.38999938964844,68.0,,84.54000091552734,148.22999572753906,139.38999938964844,120.29000091552734,119.5,342.85076904296875,282.1000061035156,318.1499938964844,,99.04000091552734,43.58000183105469,10.34000015258789,97.8499984741211,0.6299999952316284,12.869999885559082,486.4700012207031,196.85000610351562,251.52999877929688,51.689998626708984,20.93000030517578,11.84000015258789,24.6200008392334,0.5099999904632568,36.75,45.58000183105469,81.23999786376953,31.934999465942383,89.30000305175781,88.2699966430664,137.92999267578125,66.31999969482422,108.1993637084961,28.152347564697266,27.072437286376953,450.6700134277344,132.10000610351562,156.60000610351562,157.7100067138672,59.319801330566406,358.5799865722656,7.730000019073486,0.3199999928474426,38.56999969482422,70.12000274658203,62.939998626708984,61.7400016784668,382.1099853515625,218.35000610351562,18.920000076293945,366.1000061035156,169.16000366210938,23.709999084472656,86.7486572265625,287.9100036621094,222.61827087402344,103.70999908447266,120.5199966430664,33.7400016784668,201.32000732421875,114.80000305175781,144.0800018310547,72.69999694824219,146.6300048828125,109.95999908447266,54.4900016784668,59.20000076293945,256.010009765625,167.9625701904297,32.279998779296875,,,,,,,,,,,,,
113.16000366210938,28.979999542236328,51.95000076293945,3099.9599609375,15.3100004196167,16.93000030517578,32.37310028076172,314.29998779296875,25.66990089416504,98.0,127.6500015258789,224.08999633789062,48.939998626708984,120.93000030517578,140.6300048828125,200.4499969482422,494.875,13988.0,,108.12000274658203,49.127498626708984,,72.09500122070312,25.990999221801758,14.625,641.1699829101562,,104.18000030517578,982.7999877929688,210.90834045410156,32.02000045776367,,,23.56999969482422,413.9800109863281,110.36000061035156,8317.0,1430.0,121.97000122070312,209.83999633789062,58.833580017089844,259.2699890136719,36.2599983215332,111.30999755859375,20.670000076293945,505.8699951171875,181.86000061035156,1453.43994140625,1451.02001953125,45.599998474121094,292.3900146484375,28.450000762939453,549.4600219726562,26.729999542236328,13.130000114440918,21.719999313354492,21.030000686645508,97.5199966430664,5.28000020980835,76.69000244140625,5.389999866485596,27.059999465942383,36.75,39.33000183105469,37.16999816894531,8.619999885559082,16.389999389648438,21.049999237060547,12.390000343322754,60.400001525878906,27.5,18.959999084472656,27.920000076293945,10.300000190734863,20.90999984741211,1.090000033378601,4.5,0.9179999828338623,4.900000095367432,4.059999942779541,2.640000104904175,4.960000038146973,5.190000057220459,205.91000366210938,258.6600036621094,68.80999755859375,69.37999725341797,,83.12000274658203,146.25999450683594,139.61000061035156,117.62000274658203,118.56999969482422,337.0375061035156,276.4700012207031,314.45001220703125,,98.0199966430664,42.93000030517578,10.229999542236328,95.94000244140625,0.6600000262260437,12.800000190734863,478.9800109863281,191.66000366210938,250.13999938964844,51.369998931884766,20.799999237060547,11.640000343322754,24.3700008392334,0.5299999713897705,36.16999816894531,44.5099983215332,79.62999725341797,33.65999984741211,88.62000274658203,86.44999694824219,135.6999969482422,64.94999694824219,105.89704132080078,28.19162368774414,27.289648056030273,445.8900146484375,131.25999450683594,154.0500030517578,156.30999755859375,59.27000045776367,358.3500061035156,7.710000038146973,0.3199999928474426,38.56999969482422,69.16000366210938,61.72999954223633,60.61000061035156,370.1099853515625,218.24000549316406,18.639999389648438,363.9800109863281,169.35000610351562,24.170000076293945,84.7360610961914,290.2799987792969,219.4905242919922,103.37999725341797,119.54000091552734,33.38999938964844,199.41000366210938,112.44999694824219,143.85000610351562,72.30000305175781,144.1300048828125,109.08000183105469,53.709999084472656,57.7400016784668,252.69000244140625,164.42474365234375,31.959999084472656,,,,,,,,,,,,,
