AAL,AAPL,AIR,AMD,AML.L,AMZN,AZN,BA,BABA,BAC,BKNG,BP.L,BRK-B,BYND,CAR,CINE.L,CRM,DAI.DE,DIS,DOM.L,F,FB,FDX,GOOG,GRG.L,GSK,IAG,INTC,IRBT,JMIA,KO,LLOY.L,MCD,MCFE,MKS.L,MSFT,NFLX,NG,NGAS.L,NKE,NVDA,PFE,PG,PTON,RDSA.L,RTN.L,SNAP,SPLK,TSCO,TSLA,TWTR,UBER,ULVR.L,VOW3.DE,WFC,WKHS,WMT
14.979999542236328,116.58999633789062,29.56999969482422,87.19000244140625,1491.0,3195.340087890625,52.61000061035156,216.5,276.4800109863281,28.810434341430664,2052.669921875,262.8999938964844,231.5500030517578,142.1999969482422,37.029998779296875,58.70000076293945,247.6300048828125,56.59000015258789,147.1300048828125,329.3999938964844,9.09000015258789,277.80999755859375,286.7677917480469,1793.18994140625,1738.0,37.06999969482422,3.3399999141693115,47.45000076293945,79.12999725341797,36.88999938964844,52.290000915527344,37.29499816894531,217.04000854492188,16.8799991607666,127.4000015258789,215.22999572753906,491.3599853515625,10.050000190734863,,133.98043823242188,530.2933349609375,37.22999954223633,138.61000061035156,108.9800033569336,1339.4000244140625,68.9000015258789,46.029998779296875,204.02999877929688,139.3699951171875,585.760009765625,46.59000015258789,50.720001220703125,4586.0,145.9199981689453,28.459999084472656,27.18000030517578,151.04788208007812
14.130000114440918,119.05000305175781,28.3700008392334,92.66000366210938,1450.0,3168.0400390625,52.939998626708984,210.7100067138672,263.3599853515625,27.98557472229004,2028.449951171875,247.64999389648438,228.91000366210938,139.89999389648438,35.16999816894531,56.939998626708984,245.8000030517578,56.45000076293945,148.00999450683594,319.79998779296875,9.079999923706055,276.9700012207031,285.93963623046875,1760.739990234375,1685.0,36.790000915527344,3.369999885559082,48.349998474121094,78.43000030517578,32.16999816894531,51.599998474121094,35.619998931884766,217.44000244140625,16.049999237060547,125.75,214.07000732421875,490.70001220703125,9.960000038146973,,134.42953491210938,535.9016723632812,38.310001373291016,138.8699951171875,116.3499984741211,1271.199951171875,64.1500015258789,44.41999816894531,204.17999267578125,140.80999755859375,567.5999755859375,46.5099983215332,49.65999984741211,4571.0,141.33999633789062,27.350000381469727,25.3700008392334,152.23353576660156
14.270000457763672,122.72000122070312,30.65999984741211,92.62999725341797,1460.0,3220.080078125,52.97999954223633,213.00999450683594,264.010009765625,28.512292861938477,2052.669921875,255.0500030517578,229.67999267578125,137.25,36.58000183105469,62.0,241.35000610351562,57.540000915527344,149.44000244140625,312.0,9.239999771118164,286.54998779296875,287.1170349121094,1798.0999755859375,1760.0,37.52000045776367,3.559999942779541,49.560001373291016,77.37000274658203,27.809999465942383,52.040000915527344,38.275001525878906,216.13999938964844,15.979999542236328,132.75,216.2100067138672,504.5799865722656,10.170000076293945,,135.1680450439453,535.4417724609375,39.40999984741211,139.3699951171875,112.02999877929688,1304.199951171875,68.9000015258789,44.5,206.42999267578125,139.6699981689453,584.760009765625,46.66999816894531,49.630001068115234,4434.0,147.36000061035156,28.059999465942383,25.229999542236328,152.08407592773438
14.859999656677246,123.08000183105469,32.25,93.73999786376953,1473.0,3203.530029296875,53.38999938964844,223.85000610351562,261.32000732421875,28.880001068115234,2078.419921875,267.1499938964844,230.4199981689453,138.52999877929688,37.68000030517578,63.7599983215332,220.77999877929688,57.4900016784668,153.61000061035156,318.20001220703125,9.199999809265137,287.5199890136719,291.06817626953125,1827.949951171875,1778.0,37.400001525878906,3.5799999237060547,49.900001525878906,77.66999816894531,32.70000076293945,52.11000061035156,38.744998931884766,210.86000061035156,15.829999923706055,135.0,215.3699951171875,503.3800048828125,10.3100004196167,,135.30776977539062,541.6199951171875,40.79999923706055,138.36000061035156,113.18000030517578,1353.800048828125,69.94999694824219,47.4900016784668,205.91000366210938,136.77000427246094,568.8200073242188,47.22999954223633,53.09000015258789,4399.0,146.77999877929688,28.8700008392334,20.43000030517578,149.9718017578125
16.09000015258789,122.94000244140625,33.189998626708984,92.30999755859375,1505.0,3186.72998046875,52.779998779296875,237.1999969482422,266.9100036621094,28.90999984741211,2096.6298828125,266.5,231.02000427246094,139.35000610351562,38.279998779296875,73.0,220.97000122070312,56.77000045776367,153.24000549316406,326.79998779296875,9.210000038146973,281.8500061035156,292.0459899902344,1826.77001953125,1826.0,37.27000045776367,3.5399999618530273,50.9900016784668,78.1500015258789,33.34000015258789,52.779998779296875,39.20000076293945,211.50999450683594,15.670000076293945,142.14999389648438,214.24000549316406,497.5199890136719,10.130000114440918,,136.68499755859375,535.8400268554688,40.09000015258789,137.33999633789062,116.19999694824219,1356.4000244140625,73.75,47.95000076293945,158.02999877929688,134.8000030517578,593.3800048828125,47.790000915527344,52.52000045776367,4283.0,146.0800018310547,29.15999984741211,22.670000076293945,148.75625610351562
16.399999618530273,122.25,34.75,94.04000091552734,1599.0,3162.580078125,53.7400016784668,232.7100067138672,267.25,29.290000915527344,2125.030029296875,276.95001220703125,231.35000610351562,139.6199951171875,39.720001220703125,62.060001373291016,225.86000061035156,58.209999084472656,154.13999938964844,330.3999938964844,9.34000015258789,279.70001220703125,294.2210998535156,1827.989990234375,1820.0,37.5,3.509999990463257,51.9900016784668,77.08999633789062,31.540000915527344,53.849998474121094,39.025001525878906,210.74000549316406,15.479999542236328,142.5,214.36000061035156,498.30999755859375,10.140000343322754,,137.19000244140625,542.3300170898438,40.34000015258789,137.47000122070312,114.44999694824219,1402.4000244140625,74.3499984741211,48.099998474121094,161.07000732421875,134.3800048828125,599.0399780273438,47.72999954223633,54.86000061035156,4326.0,145.4199981689453,29.549999237060547,22.06999969482422,148.36767578125
16.399999618530273,122.25,34.75,94.04000091552734,1599.0,3162.580078125,53.7400016784668,232.7100067138672,267.25,29.290000915527344,2125.030029296875,276.95001220703125,231.35000610351562,139.6199951171875,39.720001220703125,62.060001373291016,225.86000061035156,58.209999084472656,154.13999938964844,330.3999938964844,9.34000015258789,279.70001220703125,294.2210998535156,1827.989990234375,1820.0,37.5,3.509999990463257,51.9900016784668,77.08999633789062,31.540000915527344,53.849998474121094,39.025001525878906,210.74000549316406,15.479999542236328,142.5,214.36000061035156,498.30999755859375,10.140000343322754,,137.19000244140625,542.3300170898438,40.34000015258789,137.47000122070312,114.44999694824219,1402.4000244140625,74.3499984741211,48.099998474121094,161.07000732421875,134.3800048828125,599.0399780273438,47.72999954223633,54.86000061035156,4326.0,145.4199981689453,29.549999237060547,22.06999969482422,148.36767578125
16.399999618530273,122.25,34.75,94.04000091552734,1599.0,3162.580078125,53.7400016784668,232.7100067138672,267.25,29.290000915527344,2125.030029296875,276.95001220703125,231.35000610351562,139.6199951171875,39.720001220703125,62.060001373291016,225.86000061035156,58.209999084472656,154.13999938964844,330.3999938964844,9.34000015258789,279.70001220703125,294.2210998535156,1827.989990234375,1820.0,37.5,3.509999990463257,51.9900016784668,77.08999633789062,31.540000915527344,53.849998474121094,39.025001525878906,210.74000549316406,15.479999542236328,142.5,214.36000061035156,498.30999755859375,10.140000343322754,,137.19000244140625,542.3300170898438,40.34000015258789,137.47000122070312,114.44999694824219,1402.4000244140625,74.3499984741211,48.099998474121094,161.07000732421875,134.3800048828125,599.0399780273438,47.72999954223633,54.86000061035156,4326.0,145.4199981689453,29.549999237060547,22.06999969482422,148.36767578125
17.209999084472656,123.75,34.029998779296875,94.06999969482422,1633.0,3158.0,54.2599983215332,238.1699981689453,264.0,29.09000015258789,2128.780029296875,273.79998779296875,229.24000549316406,136.94000244140625,38.400001525878906,62.2599983215332,227.6999969482422,57.70000076293945,153.67999267578125,330.3999938964844,9.220000267028809,285.5799865722656,296.37628173828125,1819.47998046875,1776.0,37.560001373291016,3.700000047683716,50.20000076293945,76.54000091552734,33.25,52.9900016784668,37.334999084472656,208.88999938964844,15.09000015258789,138.5,214.2899932861328,515.780029296875,10.470000267028809,,138.75,544.27001953125,41.25,137.67999267578125,116.62999725341797,1401.199951171875,74.6500015258789,49.45000076293945,155.6199951171875,137.22000122070312,641.760009765625,47.900001525878906,53.79999923706055,4335.0,144.44000244140625,29.34000015258789,21.229999542236328,147.57058715820312
17.6299991607666,124.37999725341797,34.27000045776367,92.91999816894531,1573.0,3177.2900390625,54.720001220703125,236.57000732421875,266.0899963378906,28.93000030517578,2086.64990234375,272.6000061035156,228.19000244140625,140.72000122070312,37.650001525878906,61.0,227.86000061035156,57.5,153.72000122070312,332.3999938964844,9.25,283.3999938964844,300.77642822265625,1818.550048828125,1756.0,37.63999938964844,3.6500000953674316,50.689998626708984,78.0999984741211,35.5,53.18000030517578,37.19499969482422,208.38999938964844,15.479999542236328,137.14999389648438,216.00999450683594,512.6599731445312,10.5,,139.1199951171875,534.0,42.560001373291016,138.0500030517578,118.25,1392.5999755859375,70.0,50.0,160.97000122070312,136.55999755859375,649.8800048828125,47.43000030517578,53.0099983215332,4354.0,144.1199951171875,28.940000534057617,21.360000610351562,148.90570068359375
