Adj Close,Ticker,RSI
16.860000610351562,AAL,62.047685586476675
127.80999755859375,AAPL,70.24723206912232
34.290000915527344,AIR,65.74863052676874
96.8499984741211,AMD,70.65229203462323
1706.4000244140625,AML.L,67.00931132381501
3240.9599609375,AMZN,63.595215618437095
50.93000030517578,AZN,35.40976062284568
225.8699951171875,BA,56.72135776853215
261.8900146484375,BABA,43.14821185268889
28.719999313354492,BAC,56.962798030261695
2098.7099609375,BKNG,57.86723443761368
272.6000061035156,BP.L,58.12736686963766
221.91000366210938,BRK-B,35.718185617583714
139.3699951171875,BYND,49.714266296911084
37.70000076293945,CAR,50.08164194367148
63.29999923706055,CINE.L,60.92536794275401
223.6199951171875,CRM,36.90224093296243
58.77000045776367,DAI.DE,66.67694945549377
173.1199951171875,DIS,74.30744956429254
326.3999938964844,DOM.L,50.25495844153645
9.039999961853027,F,51.491342878965234
275.6700134277344,FB,47.45293544000829
288.80999755859375,FDX,52.396488769231766
1763.0,GOOG,45.342779321412124
1692.0,GRG.L,49.12211873534352
36.880001068115234,GSK,43.319870854920985
3.630000114440918,IAG,57.18949641160999
51.119998931884766,INTC,65.16299368939391
79.54000091552734,IRBT,57.94525775765898
39.290000915527344,JMIA,66.77538301862677
53.060001373291016,KO,52.8138041326605
36.279998779296875,LLOY.L,51.85250118435583
213.8000030517578,MCD,55.12285051075404
15.329999923706055,MCFE,38.31700408680271
138.64999389648438,MKS.L,59.10080981695417
219.27999877929688,MSFT,63.95451356597369
524.8300170898438,NFLX,65.5448537493123
10.479999542236328,NG,56.75632613333513
0.012450000271201134,NGAS.L,
138.33999633789062,NKE,62.87379360953025
529.7000122070312,NVDA,48.97051394907507
37.84000015258789,PFE,41.20152553869957
137.27000427246094,PG,46.05599709672697
134.0,PTON,72.31793623783378
1392.4000244140625,RDSA.L,61.35034410308725
67.69999694824219,RTN.L,53.92069521679359
51.650001525878906,SNAP,66.55290542215103
162.33999633789062,SPLK,37.142203672341395
144.22999572753906,TSCO,70.34355201416449
622.77001953125,TSLA,61.8964605968928
54.029998779296875,TWTR,85.15552233706579
50.4900016784668,UBER,47.37180307465359
4381.0,ULVR.L,44.90505084243827
155.60000610351562,VOW3.DE,65.73566776023277
29.649999618530273,WFC,65.78864875940769
21.270000457763672,WKHS,43.29658970648962
145.42999267578125,WMT,35.57924758222714
