AAL,AAPL,AIR,AMD,AML.L,AMZN,AZN,BA,BABA,BAC,BKNG,BP.L,BRK-B,BYND,CAR,CINE.L,CRM,DAI.DE,DIS,DOM.L,F,FB,FDX,GOOG,GRG.L,GSK,IAG,INTC,IRBT,JMIA,KO,LLOY.L,MCD,MCFE,MKS.L,MSFT,NFLX,NG,NGAS.L,NKE,NVDA,PFE,PG,PTON,RDSA.L,RTN.L,SNAP,SPLK,TSCO,TSLA,TWTR,UBER,ULVR.L,VOW3.DE,WFC,WKHS,WMT
16.799999237060547,128.6999969482422,34.630001068115234,96.83999633789062,1685.800048828125,3236.080078125,50.790000915527344,221.24000549316406,264.42999267578125,28.829999923706055,2113.429931640625,269.3500061035156,224.67999267578125,143.22999572753906,37.380001068115234,63.5,225.9199981689453,58.540000915527344,173.5500030517578,333.3999938964844,9.079999923706055,274.4800109863281,292.260009765625,1747.9000244140625,1709.0,37.34000015258789,3.8399999141693115,50.650001525878906,80.83000183105469,39.13999938964844,53.27000045776367,36.220001220703125,214.25,15.929811477661133,139.14999389648438,219.4199981689453,532.9000244140625,10.9399995803833,,140.5,533.6500244140625,38.029998779296875,138.25,136.8000030517578,1388.800048828125,67.3499984741211,53.25,166.25999450683594,145.50999450683594,655.9000244140625,54.630001068115234,50.630001068115234,4330.0,154.44000244140625,29.469999313354492,21.170000076293945,146.10000610351562
16.510000228881836,126.66000366210938,35.18000030517578,95.91999816894531,1654.0,3201.64990234375,50.209999084472656,219.75,260.0,28.670000076293945,2099.64990234375,271.3500061035156,223.42999267578125,144.72999572753906,36.2400016784668,62.65999984741211,227.42999267578125,58.66999816894531,172.88999938964844,325.79998779296875,8.949999809265137,276.3999938964844,275.57000732421875,1731.010009765625,1735.0,37.0099983215332,3.700000047683716,47.459999084472656,83.05000305175781,42.5099983215332,53.7400016784668,34.900001525878906,215.0800018310547,17.084001541137695,133.60000610351562,218.58999633789062,534.4500122070312,10.420000076293945,,137.27999877929688,530.8800048828125,37.68000030517578,139.0399932861328,139.83999633789062,1381.199951171875,63.04999923706055,52.9900016784668,165.88999938964844,147.0800018310547,695.0,55.869998931884766,50.619998931884766,4348.0,153.3800048828125,29.010000228881836,21.149999618530273,145.9499969482422
16.510000228881836,126.66000366210938,35.18000030517578,95.91999816894531,1654.0,3201.64990234375,50.209999084472656,219.75,260.0,28.670000076293945,2099.64990234375,271.3500061035156,223.42999267578125,144.72999572753906,36.2400016784668,62.65999984741211,227.42999267578125,58.66999816894531,172.88999938964844,325.79998779296875,8.949999809265137,276.3999938964844,275.57000732421875,1731.010009765625,1735.0,37.0099983215332,3.700000047683716,47.459999084472656,83.05000305175781,42.5099983215332,53.7400016784668,34.900001525878906,215.0800018310547,17.084001541137695,133.60000610351562,218.58999633789062,534.4500122070312,10.420000076293945,,137.27999877929688,530.8800048828125,37.68000030517578,139.0399932861328,139.83999633789062,1381.199951171875,63.04999923706055,52.9900016784668,165.88999938964844,147.0800018310547,695.0,55.869998931884766,50.619998931884766,4348.0,153.3800048828125,29.010000228881836,21.149999618530273,145.9499969482422
16.510000228881836,126.66000366210938,35.18000030517578,95.91999816894531,1654.0,3201.64990234375,50.209999084472656,219.75,260.0,28.670000076293945,2099.64990234375,271.3500061035156,223.42999267578125,144.72999572753906,36.2400016784668,62.65999984741211,227.42999267578125,58.66999816894531,172.88999938964844,325.79998779296875,8.949999809265137,276.3999938964844,275.57000732421875,1731.010009765625,1735.0,37.0099983215332,3.700000047683716,47.459999084472656,83.05000305175781,42.5099983215332,53.7400016784668,34.900001525878906,215.0800018310547,17.084001541137695,133.60000610351562,218.58999633789062,534.4500122070312,10.420000076293945,,137.27999877929688,530.8800048828125,37.68000030517578,139.0399932861328,139.83999633789062,1381.199951171875,63.04999923706055,52.9900016784668,165.88999938964844,147.0800018310547,695.0,55.869998931884766,50.619998931884766,4348.0,153.3800048828125,29.010000228881836,21.149999618530273,145.9499969482422
16.100000381469727,128.22999572753906,35.529998779296875,93.2300033569336,1609.199951171875,3206.179931640625,49.68000030517578,219.30999755859375,260.42999267578125,29.739999771118164,2068.199951171875,258.04998779296875,223.49000549316406,138.57000732421875,35.41999816894531,59.31999969482422,226.47000122070312,56.38999938964844,170.69000244140625,321.79998779296875,8.930000305175781,272.7900085449219,271.94000244140625,1739.3699951171875,1698.0,36.220001220703125,3.690000057220459,46.36000061035156,82.9800033569336,41.7599983215332,52.810001373291016,33.58000183105469,211.6699981689453,16.636255264282227,128.85000610351562,222.58999633789062,528.9099731445312,10.460000038146973,,144.02000427246094,533.2899780273438,37.380001068115234,137.52000427246094,144.38999938964844,1312.0,61.0,52.36000061035156,174.3699951171875,148.6699981689453,649.8599853515625,54.63999938964844,51.79999923706055,4293.0,149.0,29.549999237060547,20.65999984741211,145.97000122070312
15.479999542236328,131.8800048828125,35.869998931884766,93.16000366210938,1673.0,3206.52001953125,48.72999954223633,218.77999877929688,255.8300018310547,29.209999084472656,2052.820068359375,258.54998779296875,221.8800048828125,138.67999267578125,34.66999816894531,61.41999816894531,231.1699981689453,56.63999938964844,170.4499969482422,315.20001220703125,8.789999961853027,267.0899963378906,273.2799987792969,1723.5,1730.0,36.09000015258789,3.4800000190734863,46.16999816894531,87.56999969482422,47.66999816894531,52.7599983215332,34.69499969482422,211.9199981689453,17.283000946044922,131.64999389648438,223.94000244140625,527.3300170898438,10.010000228881836,,142.4499969482422,531.1300048828125,36.7400016784668,136.5500030517578,161.2100067138672,1309.199951171875,60.0,52.09000015258789,177.0,149.77000427246094,640.3400268554688,54.90999984741211,53.779998779296875,4342.0,148.89999389648438,28.959999084472656,23.299999237060547,144.1999969482422
15.890000343322754,130.9600067138672,35.959999084472656,91.55000305175781,1711.199951171875,3185.27001953125,48.77000045776367,219.69000244140625,256.17999267578125,30.049999237060547,2100.85009765625,265.75,224.24000549316406,139.9199981689453,36.52000045776367,64.58000183105469,227.42999267578125,58.52000045776367,173.5500030517578,324.0,8.989999771118164,268.1099853515625,270.7099914550781,1732.3800048828125,1803.0,36.22999954223633,3.559999942779541,46.56999969482422,86.61000061035156,46.439998626708984,53.08000183105469,37.125,212.02000427246094,17.969999313354492,138.39999389648438,221.02000427246094,514.47998046875,9.989999771118164,,141.75999450683594,520.3699951171875,37.439998626708984,136.33999633789062,162.75999450683594,1334.5999755859375,65.0,51.7400016784668,182.5500030517578,146.89999389648438,645.97998046875,54.29999923706055,53.709999084472656,4311.0,152.4600067138672,30.350000381469727,22.725000381469727,143.22000122070312
15.65999984741211,131.97000122070312,35.4900016784668,91.80999755859375,1832.800048828125,3172.68994140625,48.52000045776367,217.14999389648438,222.0,29.959999084472656,2088.35009765625,263.0,226.52999877929688,136.58999633789062,36.900001525878906,65.16000366210938,225.77999877929688,58.52000045776367,173.72999572753906,328.6000061035156,8.859999656677246,267.3999938964844,268.82000732421875,1738.8499755859375,1837.0,36.13999938964844,3.569999933242798,47.06999969482422,85.8499984741211,43.619998931884766,53.439998626708984,38.60499954223633,211.38999938964844,17.760000228881836,138.60000610351562,222.75,513.969970703125,10.0,,141.60000610351562,519.75,37.27000045776367,137.72000122070312,162.72000122070312,1327.5999755859375,67.25,50.150001525878906,180.1999969482422,146.8800048828125,661.77001953125,53.970001220703125,52.880001068115234,4310.0,152.4600067138672,29.84000015258789,22.969999313354492,143.5
15.65999984741211,131.97000122070312,35.4900016784668,91.80999755859375,1832.800048828125,3172.68994140625,48.52000045776367,217.14999389648438,222.0,29.959999084472656,2088.35009765625,263.0,226.52999877929688,136.58999633789062,36.900001525878906,65.16000366210938,225.77999877929688,58.52000045776367,173.72999572753906,328.6000061035156,8.859999656677246,267.3999938964844,268.82000732421875,1738.8499755859375,1837.0,36.13999938964844,3.569999933242798,47.06999969482422,85.8499984741211,43.619998931884766,53.439998626708984,38.60499954223633,211.38999938964844,17.760000228881836,138.60000610351562,222.75,513.969970703125,10.0,,141.60000610351562,519.75,37.27000045776367,137.72000122070312,162.72000122070312,1327.5999755859375,67.25,50.150001525878906,180.1999969482422,146.8800048828125,661.77001953125,53.970001220703125,52.880001068115234,4310.0,152.4600067138672,29.84000015258789,22.969999313354492,143.5
15.65999984741211,131.97000122070312,35.4900016784668,91.80999755859375,1832.800048828125,3172.68994140625,48.52000045776367,217.14999389648438,222.0,29.959999084472656,2088.35009765625,263.0,226.52999877929688,136.58999633789062,36.900001525878906,65.16000366210938,225.77999877929688,58.52000045776367,173.72999572753906,328.6000061035156,8.859999656677246,267.3999938964844,268.82000732421875,1738.8499755859375,1837.0,36.13999938964844,3.569999933242798,47.06999969482422,85.8499984741211,43.619998931884766,53.439998626708984,38.60499954223633,211.38999938964844,17.760000228881836,138.60000610351562,222.75,513.969970703125,10.0,,141.60000610351562,519.75,37.27000045776367,137.72000122070312,162.72000122070312,1327.5999755859375,67.25,50.150001525878906,180.1999969482422,146.8800048828125,661.77001953125,53.970001220703125,52.880001068115234,4310.0,152.4600067138672,29.84000015258789,22.969999313354492,143.5
15.65999984741211,131.97000122070312,35.4900016784668,91.80999755859375,1832.800048828125,3172.68994140625,48.52000045776367,217.14999389648438,222.0,29.959999084472656,2088.35009765625,263.0,226.52999877929688,136.58999633789062,36.900001525878906,65.16000366210938,225.77999877929688,58.52000045776367,173.72999572753906,328.6000061035156,8.859999656677246,267.3999938964844,268.82000732421875,1738.8499755859375,1837.0,36.13999938964844,3.569999933242798,47.06999969482422,85.8499984741211,43.619998931884766,53.439998626708984,38.60499954223633,211.38999938964844,17.760000228881836,138.60000610351562,222.75,513.969970703125,10.0,,141.60000610351562,519.75,37.27000045776367,137.72000122070312,162.72000122070312,1327.5999755859375,67.25,50.150001525878906,180.1999969482422,146.8800048828125,661.77001953125,53.970001220703125,52.880001068115234,4310.0,152.4600067138672,29.84000015258789,22.969999313354492,143.5
16.059999465942383,136.69000244140625,35.779998779296875,91.5999984741211,1832.800048828125,3283.9599609375,49.380001068115234,216.08999633789062,222.36000061035156,30.1299991607666,2137.919921875,263.0,228.41000366210938,126.44000244140625,36.54999923706055,65.16000366210938,224.63999938964844,58.650001525878906,178.86000061035156,328.6000061035156,8.890000343322754,277.0,262.94000244140625,1776.0899658203125,1837.0,36.290000915527344,3.5399999618530273,47.06999969482422,87.08000183105469,40.36000061035156,54.15999984741211,38.60499954223633,214.02000427246094,16.239999771118164,138.60000610351562,224.9600067138672,519.1199951171875,9.789999961853027,,142.42999267578125,516.0,36.81999969482422,138.67999267578125,152.17999267578125,1327.5999755859375,67.25,48.2599983215332,175.5500030517578,143.2899932861328,663.6900024414062,54.43000030517578,51.970001220703125,4310.0,152.75999450683594,29.93000030517578,21.31999969482422,145.22000122070312
15.859999656677246,134.8699951171875,35.41999816894531,90.62000274658203,1969.0,3322.0,49.900001525878906,216.25,236.25999450683594,30.010000228881836,2185.39990234375,262.3500061035156,229.57000732421875,125.9000015258789,37.099998474121094,63.880001068115234,222.4600067138672,58.189998626708984,177.3000030517578,325.79998779296875,8.819999694824219,276.7799987792969,261.55999755859375,1758.719970703125,1843.0,36.97999954223633,3.569999933242798,49.38999938964844,83.63999938964844,39.91999816894531,54.130001068115234,36.755001068115234,212.7100067138672,16.34000015258789,140.85000610351562,224.14999389648438,530.8699951171875,9.699999809265137,,141.57000732421875,517.72998046875,37.04999923706055,138.4199981689453,150.10000610351562,1328.800048828125,66.94999694824219,51.22999954223633,172.24000549316406,143.0,665.989990234375,54.36000061035156,52.27000045776367,4461.0,151.89999389648438,29.780000686645508,20.90999984741211,144.3000030517578
15.859999656677246,134.8699951171875,35.41999816894531,90.62000274658203,1940.41845703125,3322.0,49.900001525878906,216.25,236.25999450683594,30.010000228881836,2185.39990234375,261.76629638671875,229.57000732421875,125.9000015258789,37.099998474121094,64.69999694824219,222.4600067138672,57.75,177.3000030517578,329.3999938964844,8.819999694824219,276.7799987792969,261.55999755859375,1758.719970703125,1853.0,36.97999954223633,3.569999933242798,49.38999938964844,83.63999938964844,39.91999816894531,54.130001068115234,37.4900016784668,212.7100067138672,16.34000015258789,140.87339782714844,224.14999389648438,530.8699951171875,9.699999809265137,0.01140000019222498,141.57000732421875,517.72998046875,37.04999923706055,138.4199981689453,150.10000610351562,1322.0,66.8499984741211,51.22999954223633,172.24000549316406,143.0,665.989990234375,54.36000061035156,52.27000045776367,4454.0,150.44000244140625,29.780000686645508,20.90999984741211,144.3000030517578
