F,AAPL,AML.L,AZN,CINE.L,KO,DOM.L,GSK,GRG.L,IAG,INTC,LLOY.L,MCFE,MCD,NG,AMD,RDSA.L,TSLA,NGAS.L,NKE,WKHS,PG,FB,BP.L,BAC,VOW3.DE,PFE,MSFT,GOOG,AMZN,DIS,BABA,BRK-B,DAI.DE,SPLK,TSCO,NFLX,AAL,FDX,AIR,CRM,BKNG,WFC,IRBT,MKS.L,RTN.L,ULVR.L,CAR,TWTR,WMT,NVDA,SNAP,UBER,PTON,BYND,OD7F.SG
9.09000015258789,116.58999633789062,74.55000305175781,52.61000061035156,58.70000076293945,52.290000915527344,329.3999938964844,37.06999969482422,1738.0,3.3399999141693115,47.45000076293945,37.29499816894531,16.8799991607666,217.04000854492188,10.050000190734863,87.19000244140625,1339.4000244140625,585.760009765625,,133.98043823242188,27.18000030517578,138.61000061035156,277.80999755859375,262.8999938964844,28.810434341430664,145.9199981689453,37.22999954223633,215.22999572753906,1793.18994140625,3195.340087890625,147.1300048828125,276.4800109863281,231.5500030517578,56.59000015258789,204.02999877929688,139.3699951171875,491.3599853515625,14.979999542236328,286.7677917480469,29.56999969482422,247.6300048828125,2052.669921875,28.459999084472656,79.12999725341797,127.4000015258789,68.9000015258789,4586.0,37.029998779296875,46.59000015258789,151.04788208007812,530.2933349609375,46.029998779296875,50.720001220703125,108.9800033569336,142.1999969482422,
9.09000015258789,116.58999633789062,74.55000305175781,52.61000061035156,58.70000076293945,52.290000915527344,329.3999938964844,37.06999969482422,1738.0,3.3399999141693115,47.45000076293945,37.29499816894531,16.8799991607666,217.04000854492188,10.050000190734863,87.19000244140625,1339.4000244140625,585.760009765625,,133.98043823242188,27.18000030517578,138.61000061035156,277.80999755859375,262.8999938964844,28.810434341430664,145.9199981689453,37.22999954223633,215.22999572753906,1793.18994140625,3195.340087890625,147.1300048828125,276.4800109863281,231.5500030517578,56.59000015258789,204.02999877929688,139.3699951171875,491.3599853515625,14.979999542236328,286.7677917480469,29.56999969482422,247.6300048828125,2052.669921875,28.459999084472656,79.12999725341797,127.4000015258789,68.9000015258789,4586.0,37.029998779296875,46.59000015258789,151.04788208007812,530.2933349609375,46.029998779296875,50.720001220703125,108.9800033569336,142.1999969482422,
9.079999923706055,119.05000305175781,72.5,52.939998626708984,56.939998626708984,51.599998474121094,319.79998779296875,36.790000915527344,1685.0,3.369999885559082,48.349998474121094,35.619998931884766,16.049999237060547,217.44000244140625,9.960000038146973,92.66000366210938,1271.199951171875,567.5999755859375,,134.42953491210938,25.3700008392334,138.8699951171875,276.9700012207031,247.64999389648438,27.98557472229004,141.33999633789062,38.310001373291016,214.07000732421875,1760.739990234375,3168.0400390625,148.00999450683594,263.3599853515625,228.91000366210938,56.45000076293945,204.17999267578125,140.80999755859375,490.70001220703125,14.130000114440918,285.93963623046875,28.3700008392334,245.8000030517578,2028.449951171875,27.350000381469727,78.43000030517578,125.75,64.1500015258789,4571.0,35.16999816894531,46.5099983215332,152.23353576660156,535.9016723632812,44.41999816894531,49.65999984741211,116.3499984741211,139.89999389648438,
9.239999771118164,122.72000122070312,73.0,52.97999954223633,62.0,52.040000915527344,312.0,37.52000045776367,1760.0,3.559999942779541,49.560001373291016,38.275001525878906,15.979999542236328,216.13999938964844,10.170000076293945,92.62999725341797,1304.199951171875,584.760009765625,,135.1680450439453,25.229999542236328,139.3699951171875,286.54998779296875,255.0500030517578,28.512292861938477,147.36000061035156,39.40999984741211,216.2100067138672,1798.0999755859375,3220.080078125,149.44000244140625,264.010009765625,229.67999267578125,57.540000915527344,206.42999267578125,139.6699981689453,504.5799865722656,14.270000457763672,287.1170349121094,30.65999984741211,241.35000610351562,2052.669921875,28.059999465942383,77.37000274658203,132.75,68.9000015258789,4434.0,36.58000183105469,46.66999816894531,152.08407592773438,535.4417724609375,44.5,49.630001068115234,112.02999877929688,137.25,
9.199999809265137,123.08000183105469,73.6500015258789,53.38999938964844,63.7599983215332,52.11000061035156,318.20001220703125,37.400001525878906,1778.0,3.5799999237060547,49.900001525878906,38.744998931884766,15.829999923706055,210.86000061035156,10.3100004196167,93.73999786376953,1353.800048828125,568.8200073242188,,135.30776977539062,20.43000030517578,138.36000061035156,287.5199890136719,267.1499938964844,28.880001068115234,146.77999877929688,40.79999923706055,215.3699951171875,1827.949951171875,3203.530029296875,153.61000061035156,261.32000732421875,230.4199981689453,57.4900016784668,205.91000366210938,136.77000427246094,503.3800048828125,14.859999656677246,291.06817626953125,32.25,220.77999877929688,2078.419921875,28.8700008392334,77.66999816894531,135.0,69.94999694824219,4399.0,37.68000030517578,47.22999954223633,149.9718017578125,541.6199951171875,47.4900016784668,53.09000015258789,113.18000030517578,138.52999877929688,
9.210000038146973,122.94000244140625,75.25,52.779998779296875,73.0,52.779998779296875,326.79998779296875,37.27000045776367,1826.0,3.5399999618530273,50.9900016784668,39.20000076293945,15.670000076293945,211.50999450683594,10.130000114440918,92.30999755859375,1356.4000244140625,593.3800048828125,,136.68499755859375,22.670000076293945,137.33999633789062,281.8500061035156,266.5,28.90999984741211,146.0800018310547,40.09000015258789,214.24000549316406,1826.77001953125,3186.72998046875,153.24000549316406,266.9100036621094,231.02000427246094,56.77000045776367,158.02999877929688,134.8000030517578,497.5199890136719,16.09000015258789,292.0459899902344,33.189998626708984,220.97000122070312,2096.6298828125,29.15999984741211,78.1500015258789,142.14999389648438,73.75,4283.0,38.279998779296875,47.790000915527344,148.75625610351562,535.8400268554688,47.95000076293945,52.52000045776367,116.19999694824219,139.35000610351562,
9.34000015258789,122.25,79.94999694824219,53.7400016784668,62.060001373291016,53.849998474121094,330.3999938964844,37.5,1820.0,3.509999990463257,51.9900016784668,39.025001525878906,15.479999542236328,210.74000549316406,10.140000343322754,94.04000091552734,1402.4000244140625,599.0399780273438,,137.19000244140625,22.06999969482422,137.47000122070312,279.70001220703125,276.95001220703125,29.290000915527344,145.4199981689453,40.34000015258789,214.36000061035156,1827.989990234375,3162.580078125,154.13999938964844,267.25,231.35000610351562,58.209999084472656,161.07000732421875,134.3800048828125,498.30999755859375,16.399999618530273,294.2210998535156,34.75,225.86000061035156,2125.030029296875,29.549999237060547,77.08999633789062,142.5,74.3499984741211,4326.0,39.720001220703125,47.72999954223633,148.36767578125,542.3300170898438,48.099998474121094,54.86000061035156,114.44999694824219,139.6199951171875,
9.34000015258789,122.25,79.94999694824219,53.7400016784668,62.060001373291016,53.849998474121094,330.3999938964844,37.5,1820.0,3.509999990463257,51.9900016784668,39.025001525878906,15.479999542236328,210.74000549316406,10.140000343322754,94.04000091552734,1402.4000244140625,599.0399780273438,,137.19000244140625,22.06999969482422,137.47000122070312,279.70001220703125,276.95001220703125,29.290000915527344,145.4199981689453,40.34000015258789,214.36000061035156,1827.989990234375,3162.580078125,154.13999938964844,267.25,231.35000610351562,58.209999084472656,161.07000732421875,134.3800048828125,498.30999755859375,16.399999618530273,294.2210998535156,34.75,225.86000061035156,2125.030029296875,29.549999237060547,77.08999633789062,142.5,74.3499984741211,4326.0,39.720001220703125,47.72999954223633,148.36767578125,542.3300170898438,48.099998474121094,54.86000061035156,114.44999694824219,139.6199951171875,
9.34000015258789,122.25,79.94999694824219,53.7400016784668,62.060001373291016,53.849998474121094,330.3999938964844,37.5,1820.0,3.509999990463257,51.9900016784668,39.025001525878906,15.479999542236328,210.74000549316406,10.140000343322754,94.04000091552734,1402.4000244140625,599.0399780273438,,137.19000244140625,22.06999969482422,137.47000122070312,279.70001220703125,276.95001220703125,29.290000915527344,145.4199981689453,40.34000015258789,214.36000061035156,1827.989990234375,3162.580078125,154.13999938964844,267.25,231.35000610351562,58.209999084472656,161.07000732421875,134.3800048828125,498.30999755859375,16.399999618530273,294.2210998535156,34.75,225.86000061035156,2125.030029296875,29.549999237060547,77.08999633789062,142.5,74.3499984741211,4326.0,39.720001220703125,47.72999954223633,148.36767578125,542.3300170898438,48.099998474121094,54.86000061035156,114.44999694824219,139.6199951171875,
9.220000267028809,123.75,81.6500015258789,54.2599983215332,62.2599983215332,52.9900016784668,330.3999938964844,37.560001373291016,1776.0,3.700000047683716,50.20000076293945,37.334999084472656,15.09000015258789,208.88999938964844,10.470000267028809,94.06999969482422,1401.199951171875,641.760009765625,,138.75,21.229999542236328,137.67999267578125,285.5799865722656,273.79998779296875,29.09000015258789,144.44000244140625,41.25,214.2899932861328,1819.47998046875,3158.0,153.67999267578125,264.0,229.24000549316406,57.70000076293945,155.6199951171875,137.22000122070312,515.780029296875,17.209999084472656,296.37628173828125,34.029998779296875,227.6999969482422,2128.780029296875,29.34000015258789,76.54000091552734,138.5,74.6500015258789,4335.0,38.400001525878906,47.900001525878906,147.57058715820312,544.27001953125,49.45000076293945,53.79999923706055,116.62999725341797,136.94000244140625,
9.25,124.37999725341797,78.6500015258789,54.720001220703125,61.0,53.18000030517578,332.3999938964844,37.63999938964844,1756.0,3.6500000953674316,50.689998626708984,37.19499969482422,15.479999542236328,208.38999938964844,10.5,92.91999816894531,1392.5999755859375,649.8800048828125,,139.1199951171875,21.360000610351562,138.0500030517578,283.3999938964844,272.6000061035156,28.93000030517578,144.1199951171875,42.560001373291016,216.00999450683594,1818.550048828125,3177.2900390625,153.72000122070312,266.0899963378906,228.19000244140625,57.5,160.97000122070312,136.55999755859375,512.6599731445312,17.6299991607666,300.77642822265625,34.27000045776367,227.86000061035156,2086.64990234375,28.940000534057617,78.0999984741211,137.14999389648438,70.0,4354.0,37.650001525878906,47.43000030517578,148.90570068359375,534.0,50.0,53.0099983215332,118.25,140.72000122070312,
9.449999809265137,121.77999877929688,80.05000305175781,54.040000915527344,62.540000915527344,53.33000183105469,335.3999938964844,37.84000015258789,1704.0,3.559999942779541,50.06999969482422,37.25,15.800000190734863,208.69000244140625,9.949999809265137,89.83000183105469,1383.800048828125,604.47998046875,,138.7899932861328,21.040000915527344,136.41000366210938,277.9200134277344,272.6000061035156,28.799999237060547,147.44000244140625,41.849998474121094,211.8000030517578,1784.1300048828125,3104.199951171875,154.42999267578125,263.79998779296875,227.50999450683594,57.52000045776367,155.58999633789062,135.5800018310547,493.6000061035156,17.15999984741211,294.6601257324219,34.869998931884766,220.57000732421875,2107.110107421875,29.049999237060547,76.70999908447266,143.0,68.80000305175781,4352.0,39.33000183105469,47.22999954223633,147.72999572753906,517.22998046875,49.150001525878906,53.790000915527344,110.79000091552734,136.92999267578125,
9.119999885559082,123.23999786376953,77.80000305175781,53.88999938964844,61.540000915527344,53.04999923706055,331.6000061035156,37.970001220703125,1679.0,3.569999933242798,50.2599983215332,35.66999816894531,15.949999809265137,208.0399932861328,10.0,91.66000366210938,1434.800048828125,627.0700073242188,,137.5800018310547,21.135000228881836,135.50999450683594,277.1199951171875,284.75,29.110000610351562,144.39999389648438,41.72999954223633,210.52000427246094,1775.3299560546875,3101.489990234375,154.69000244140625,264.8699951171875,227.35000610351562,56.31999969482422,153.49000549316406,135.9499969482422,501.0899963378906,17.989999771118164,290.25,34.060001373291016,222.9199981689453,2104.8701171875,29.489999771118164,76.51000213623047,136.75,66.19999694824219,4395.0,40.11000061035156,51.209999084472656,147.0399932861328,518.8900146484375,53.150001525878906,54.349998474121094,117.98999786376953,137.4600067138672,
9.109999656677246,121.30010223388672,74.94400024414062,54.040000915527344,62.70000076293945,53.39500045776367,326.79998779296875,37.73569869995117,1664.0,3.5199999809265137,49.46500015258789,34.11000061035156,15.670000076293945,207.17999267578125,9.9399995803833,91.33999633789062,1401.4000244140625,613.5,0.012299999594688416,136.80810546875,21.950000762939453,135.7100067138672,274.0199890136719,277.20001220703125,28.4950008392334,140.47999572753906,41.01499938964844,210.92999267578125,1767.5400390625,3091.449951171875,173.9199981689453,263.9649963378906,225.24000549316406,55.560001373291016,155.02000427246094,137.83999633789062,499.9949951171875,17.2549991607666,290.1300048828125,33.90810012817383,220.85000610351562,2083.3798828125,28.950000762939453,76.26000213623047,130.3000030517578,63.25,4414.0,39.40999984741211,51.63999938964844,147.13999938964844,517.2000122070312,52.43000030517578,53.720001220703125,117.51000213623047,139.2949981689453,
