Adj Close,Ticker,RSI
15.380000114440918,AAL,44.08308201623502
130.9199981689453,AAPL,53.698805441923746
38.619998931884766,AIR,71.16621488510623
95.16000366210938,AMD,61.188939526871714
1846.5999755859375,AML.L,54.78255143916571
3162.159912109375,AMZN,44.01262352605177
50.189998626708984,AZN,45.83297016436087
212.7100067138672,BA,45.35168484272594
226.89999389648438,BABA,37.65752862755624
32.86000061035156,BAC,82.59467059169444
2239.85009765625,BKNG,65.79533404663746
295.0,BP.L,75.47643488008636
232.8800048828125,BRK-B,63.60404343282907
120.69999694824219,BYND,29.596665694975613
37.630001068115234,CAR,54.51110075086868
67.76000213623047,CINE.L,65.32422563960189
218.08999633789062,CRM,34.56741815184412
57.790000915527344,DAI.DE,53.272282498200774
178.5800018310547,DIS,64.33525778415901
333.0,DOM.L,57.62976739313811
9.0600004196167,F,57.91251400401956
268.739990234375,FB,44.975847730794484
246.02999877929688,FDX,15.154085713488016
1787.25,GOOG,60.380298692372534
1901.0,GRG.L,68.06906380946889
38.06999969482422,GSK,65.97564751421368
3.7100000381469727,IAG,53.84898672265554
52.189998626708984,INTC,71.62635002528579
84.97000122070312,IRBT,59.30848762595443
37.849998474121094,JMIA,48.52760768712917
49.959999084472656,KO,24.487758661784454
36.88999938964844,LLOY.L,52.667580355242585
211.97999572753906,MCD,48.04349086192287
17.0,MCFE,53.629357602605076
141.35000610351562,MKS.L,59.70019664627265
218.2899932861328,MSFT,48.115959119220705
508.8900146484375,NFLX,43.43895034969587
10.255000114440918,NG,54.28732846254723
0.012649999931454659,NGAS.L,
144.9499969482422,NKE,69.15142821226604
533.760009765625,NVDA,54.69639276044655
37.060001373291016,PFE,44.063503565452244
138.85000610351562,PG,52.556022248075024
154.0,PTON,60.24800268649667
1474.4000244140625,RDSA.L,75.6580216613577
64.0999984741211,RTN.L,48.60948466693296
52.439998626708984,SNAP,60.764641180668946
163.0399932861328,SPLK,36.0667675542911
147.1199951171875,TSCO,64.35715396932463
816.0399780273438,TSLA,85.32364100748033
52.33000183105469,TWTR,43.25941379701281
56.130001068115234,UBER,66.18799460743651
4447.0,ULVR.L,55.835044322022014
148.1999969482422,VOW3.DE,44.40293129138658
33.43000030517578,WFC,79.21799386090258
27.600000381469727,WKHS,73.94423505319918
146.64999389648438,WMT,57.83404862691854
