Adj Close,Ticker,RSI
1200.0,DNLM.L,23.035566109361184
111.6500015258789,CEY.L,28.70529532389638
257.4215087890625,BABA,29.34166232969018
24.56999969482422,GOLD,29.574990404552054
147.93499755859375,LOW,30.119333384629883
1510.0,DATA.L,31.186662073323703
674.0,RICO.L,31.3333641893434
2765.0,FDP.L,32.8356996634291
8030.0,JET.L,32.95716321732978
30.155000686645508,CHL,33.02304696419452
88.5,PFD.L,33.782770722325125
7.505000114440918,KGC,34.312841467162
2364.0,BNZL.L,35.244235999855064
257.5,SPT.L,35.26285628026497
6706.0,RB.L,36.16704113343277
455.4100036621094,TMO,36.42527558782867
34.494998931884766,BSX,36.48691888097143
2350.0,HLMA.L,36.818873931426545
4522.0,ULVR.L,37.085386957286275
2060.0,KWS.L,37.358561656583696
266.79998779296875,WMH.L,37.39802336875132
9755.0,GAW.L,37.46071184833417
517.0,RTO.L,37.83533054642736
804.0,GBG.L,38.375964406306856
1118.0,FRES.L,38.45990053114605
8094.0,LSE.L,38.58522365398226
1590.0,GAMA.L,39.23853482636843
56.474998474121094,ORCL,39.37189685924112
6030.0,CRDA.L,39.92765031132605
224.85499572753906,DHR,40.10438437557588
960.4000244140625,GVC.L,40.52282988730108
102.5,SONC.L,40.63179036191838
59.70000076293945,UL,40.69727713848436
102.5999984741211,VEC.L,40.813166114488126
45.22159957885742,INTC,40.91187093288603
103.33000183105469,PTON,40.954405179490216
780.0,NCYT.L,41.15897411783912
66.72000122070312,NVO,41.17152365281385
171.8000030517578,HICL.L,41.223307921675186
1370.0,ABC.L,41.28707984508041
136.05999755859375,BYND,41.35743853046651
271.1549987792969,HD,41.37960457693076
118.27999877929688,SAP,41.43831966673278
59.439998626708984,UN,41.71712833452867
457.20001220703125,AVST.L,42.00561354270512
979.0,EMIS.L,42.29892487931153
2912.0,EXPN.L,42.321520631656014
4484.0,ASC.L,42.33177511019984
3376.0,DPH.L,42.47097293557987
2546.0,HIK.L,42.92747416224964
119.2300033569336,SAPGF,43.01295126113093
1010.0,SMT.L,43.0628340238582
2254.0,CCC.L,43.1412625401904
960.0,YOU.L,43.29632900484903
114.81500244140625,NSRGY,43.36996811091149
114.69999694824219,SRP.L,43.37393610235628
8180.0,AZN.L,43.44345337514461
223.39999389648438,HOC.L,43.502310425308956
114.84500122070312,NSRGF,43.69110615755888
28.25,EUA.L,44.173642751187664
170.1999969482422,BBGI.L,44.20788841487926
3502.5,WPM.L,44.233475051129105
12870.0,FLTR.L,44.26682715582859
460.0,HCM.L,44.42772645720738
904.5999755859375,SGRO.L,44.608919878516424
1688.0,POLY.L,44.648263365807004
1.090000033378601,HTZ,44.726063910179526
