AAPL,AIG,AML.L,AMZN,BHC,BP,EUE.L,FB,HSBA.L,HDLV.L,IAG.L,NKE,MCD,KO,DIS,WMT,V,UKDV.L,IUKP.L,PHGP.L,VEUR.L,EXS1.DE,VUSA.L,BRKB,VWRL.L,VUKG.L,IITU.L,CNDX.L,CNX1.L,BARC.L,RDSA.L,TSCO.L,EXW1.DE,ISF.L,INRG.L,NKLA,TSLA,VOD.L,AZN.L,GSK.L,IBM,PH,VZ,FDX,UBER,PTON,NIO,NFLX,BYND,GOOG,GOOGL,TWTR,BABA,WORK,NVDA,SNAP,PMO,RKT,SPCE
112.27999877929688,27.06999969482422,50.0,3095.1298828125,15.300000190734863,17.860000610351562,33.28879928588867,254.82000732421875,283.3500061035156,24.302499771118164,94.63999938964844,124.2300033569336,218.17999267578125,48.720001220703125,124.0,137.27000427246094,197.25,9.660499572753906,472.5,14313.5,,112.23999786376953,48.96500015258789,,72.62999725341797,25.510000228881836,14.010000228881836,617.6300048828125,,91.55000305175781,1004.7999877929688,216.0,33.095001220703125,,,19.459999084472656,407.3399963378906,103.80000305175781,8576.0,1474.4000244140625,118.94999694824219,199.97999572753906,58.764320373535156,250.1699981689453,34.459999084472656,97.7300033569336,18.31999969482422,482.8800048828125,155.02000427246094,1444.9599609375,1439.06005859375,43.84000015258789,271.0899963378906,27.25,514.9500122070312,24.690000534057617,13.0,20.520000457763672,16.43000030517578
114.95999908447266,27.6299991607666,53.400001525878906,3174.050048828125,15.270000457763672,18.18000030517578,33.28879928588867,256.82000732421875,308.54998779296875,25.239999771118164,94.4000015258789,124.31999969482422,220.25999450683594,49.279998779296875,125.98999786376953,137.25,200.32000732421875,9.904500007629395,490.5249938964844,14313.5,,112.23999786376953,48.96500015258789,,72.62999725341797,26.0575008392334,14.460000038146973,617.6300048828125,,98.0,1002.4000244140625,218.0,33.095001220703125,,,19.299999237060547,421.20001220703125,103.9800033569336,8509.0,1463.199951171875,121.7300033569336,202.94000244140625,58.73463439941406,254.44000244140625,35.560001373291016,96.91000366210938,18.809999465942383,490.6499938964844,151.3000030517578,1464.52001953125,1458.6600341796875,44.150001525878906,276.010009765625,27.06999969482422,521.4000244140625,25.739999771118164,13.029999732971191,20.670000076293945,20.510000228881836
114.08999633789062,27.290000915527344,51.900001525878906,3144.8798828125,14.880000114440918,17.670000076293945,32.59989929199219,261.7900085449219,298.5,24.899999618530273,91.0,126.3499984741211,218.67999267578125,48.91999816894531,125.4000015258789,137.13999938964844,199.44000244140625,9.779999732971191,4.75029993057251,13964.5,,109.26000213623047,49.212501525878906,,72.08000183105469,25.860000610351562,1130.25,639.760009765625,,97.25,983.7999877929688,215.0,32.275001525878906,,,17.8799991607666,419.07000732421875,103.05999755859375,8539.0,1455.5999755859375,120.94000244140625,202.17999267578125,58.615901947021484,253.5,35.43000030517578,100.47000122070312,20.850000381469727,493.4800109863281,165.66000366210938,1469.3299560546875,1466.02001953125,44.7400016784668,276.92999267578125,26.969999313354492,529.030029296875,25.989999771118164,12.989999771118164,20.06999969482422,20.440000534057617
115.80999755859375,27.530000686645508,50.95000076293945,3148.72998046875,15.539999961853027,17.459999084472656,32.3911018371582,261.8999938964844,301.5,25.18000030517578,95.0199966430664,125.54000091552734,219.49000549316406,49.369998931884766,124.08000183105469,139.91000366210938,199.97000122070312,9.755999565124512,4.800099849700928,13946.0,,109.23999786376953,49.53120040893555,,72.30500030517578,25.737499237060547,1137.25,645.8499755859375,,97.61000061035156,963.9000244140625,212.5,32.25,,,20.479999542236328,429.010009765625,102.68000030517578,8457.0,1452.0,121.66999816894531,202.33999633789062,58.86326599121094,251.52000427246094,36.47999954223633,99.23999786376953,21.219999313354492,500.0299987792969,166.05999755859375,1469.5999755859375,1465.5999755859375,44.5,293.9800109863281,26.860000610351562,541.219970703125,26.110000610351562,12.970000267028809,19.93000030517578,19.229999542236328
116.79000091552734,27.719999313354492,50.0,3221.260009765625,15.890000343322754,16.829999923706055,32.40510177612305,266.6300048828125,304.6000061035156,25.104999542236328,93.81999969482422,126.63999938964844,219.58999633789062,49.18000030517578,123.30999755859375,143.0800018310547,203.35000610351562,9.832500457763672,4.865900039672852,14051.0,,108.31999969482422,49.720001220703125,,72.65499877929688,25.790000915527344,1145.75,650.1699829101562,,98.0,928.0,210.6999969482422,32.03499984741211,,,24.110000610351562,448.1600036621094,101.69999694824219,8479.0,1443.800048828125,121.08999633789062,200.72999572753906,58.82368850708008,254.0800018310547,37.13999938964844,105.19999694824219,21.760000228881836,527.510009765625,170.60000610351562,1490.0899658203125,1487.9000244140625,46.70000076293945,290.04998779296875,27.920000076293945,544.5800170898438,26.780000686645508,13.050000190734863,22.65999984741211,20.170000076293945
113.0199966430664,28.219999313354492,50.349998474121094,3125.0,15.779999732971191,16.850000381469727,32.37310028076172,259.94000244140625,308.20001220703125,25.2549991607666,91.4800033569336,126.63999938964844,222.6699981689453,49.36000061035156,122.55000305175781,140.5,201.4600067138672,9.859999656677246,4.886600017547607,13988.0,,108.12000274658203,49.127498626708984,,72.09500122070312,25.834999084472656,1121.5,641.1699829101562,,97.70999908447266,933.0999755859375,210.0,32.02000045776367,,,24.25,415.0899963378906,102.81999969482422,8431.0,1444.5999755859375,120.56999969482422,207.3000030517578,58.615901947021484,255.1999969482422,37.720001220703125,107.51000213623047,21.18000030517578,503.05999755859375,166.24000549316406,1458.4200439453125,1455.5999755859375,46.119998931884766,288.1700134277344,27.790000915527344,522.489990234375,26.639999389648438,13.050000190734863,23.0,20.770000457763672
113.0199966430664,28.219999313354492,50.349998474121094,3125.0,15.779999732971191,16.850000381469727,32.37310028076172,259.94000244140625,308.20001220703125,25.2549991607666,91.4800033569336,126.63999938964844,222.6699981689453,49.36000061035156,122.55000305175781,140.5,201.4600067138672,9.859999656677246,4.886600017547607,13988.0,,108.12000274658203,49.127498626708984,,72.09500122070312,25.834999084472656,1121.5,641.1699829101562,,97.70999908447266,933.0999755859375,210.0,32.02000045776367,,,24.25,415.0899963378906,102.81999969482422,8431.0,1444.5999755859375,120.56999969482422,207.3000030517578,58.615901947021484,255.1999969482422,37.720001220703125,107.51000213623047,21.18000030517578,503.05999755859375,166.24000549316406,1458.4200439453125,1455.5999755859375,46.119998931884766,288.1700134277344,27.790000915527344,522.489990234375,26.639999389648438,13.050000190734863,23.0,20.770000457763672
113.0199966430664,28.219999313354492,50.349998474121094,3125.0,15.779999732971191,16.850000381469727,32.37310028076172,259.94000244140625,308.20001220703125,25.2549991607666,91.4800033569336,126.63999938964844,222.6699981689453,49.36000061035156,122.55000305175781,140.5,201.4600067138672,9.859999656677246,4.886600017547607,13988.0,,108.12000274658203,49.127498626708984,,72.09500122070312,25.834999084472656,1121.5,641.1699829101562,,97.70999908447266,933.0999755859375,210.0,32.02000045776367,,,24.25,415.0899963378906,102.81999969482422,8431.0,1444.5999755859375,120.56999969482422,207.3000030517578,58.615901947021484,255.1999969482422,37.720001220703125,107.51000213623047,21.18000030517578,503.05999755859375,166.24000549316406,1458.4200439453125,1455.5999755859375,46.119998931884766,288.1700134277344,27.790000915527344,522.489990234375,26.639999389648438,13.050000190734863,23.0,20.770000457763672
116.5,29.049999237060547,50.0,3199.199951171875,16.170000076293945,17.190000534057617,32.37310028076172,264.6499938964844,309.3500061035156,25.735000610351562,91.54000091552734,127.91000366210938,226.07000732421875,49.380001068115234,123.37000274658203,141.8000030517578,203.5399932861328,9.96399974822998,494.875,13988.0,,108.12000274658203,49.127498626708984,,72.09500122070312,26.104999542236328,14.625,641.1699829101562,,99.44999694824219,957.5999755859375,212.60000610351562,32.02000045776367,,,23.780000686645508,425.67999267578125,107.68000030517578,8409.0,1449.800048828125,122.01000213623047,213.13999938964844,59.03147506713867,259.2099914550781,37.13999938964844,110.73999786376953,21.59000015258789,520.6500244140625,175.49000549316406,1486.02001953125,1482.8299560546875,47.310001373291016,288.2699890136719,28.280000686645508,545.7000122070312,27.540000915527344,13.050000190734863,22.559999465942383,21.010000228881836
113.16000366210938,28.979999542236328,51.95000076293945,3099.9599609375,15.3100004196167,16.93000030517578,32.37310028076172,258.6600036621094,314.29998779296875,25.66990089416504,98.0,127.6500015258789,224.08999633789062,48.939998626708984,120.93000030517578,140.6300048828125,200.4499969482422,9.96399974822998,494.875,13988.0,,108.12000274658203,49.127498626708984,,72.09500122070312,25.990999221801758,14.625,641.1699829101562,,104.18000030517578,982.7999877929688,214.0,32.02000045776367,,,23.56999969482422,413.9800109863281,110.36000061035156,8317.0,1430.0,121.97000122070312,209.83999633789062,58.833580017089844,259.2699890136719,36.2599983215332,111.30999755859375,20.670000076293945,505.8699951171875,181.86000061035156,1453.43994140625,1451.02001953125,45.599998474121094,292.3900146484375,28.450000762939453,549.4600219726562,26.729999542236328,13.130000114440918,21.719999313354492,21.030000686645508
115.08000183105469,29.559999465942383,49.880001068115234,3195.68994140625,16.079999923706055,17.030000686645508,32.37310028076172,258.1199951171875,315.3999938964844,25.895000457763672,97.5,130.05999755859375,226.47999572753906,49.560001373291016,122.91000366210938,140.88999938964844,202.47000122070312,9.855500221252441,495.25,13988.0,,108.12000274658203,49.127498626708984,,72.09500122070312,26.11750030517578,14.720000267028809,641.1699829101562,,104.5,969.7000122070312,212.60000610351562,32.02000045776367,,,25.719999313354492,425.29998779296875,109.16000366210938,8295.0,1416.0,124.06999969482422,217.5500030517578,58.98200225830078,268.260009765625,36.779998779296875,116.95999908447266,21.559999465942383,534.6599731445312,189.13999938964844,1460.2900390625,1459.1400146484375,45.869998931884766,296.5,29.440000534057617,558.5599975585938,26.670000076293945,13.140000343322754,21.700000762939453,21.81999969482422
114.97000122070312,30.260000228881836,50.75,3190.550048828125,18.040000915527344,17.489999771118164,32.37310028076172,263.760009765625,314.1000061035156,26.309999465942383,107.5,129.7100067138672,225.8000030517578,50.459999084472656,123.08999633789062,141.36000061035156,202.97999572753906,9.891500473022461,497.54998779296875,13988.0,,108.12000274658203,49.127498626708984,,72.09500122070312,26.267499923706055,14.800000190734863,641.1699829101562,,107.0999984741211,995.5999755859375,215.6999969482422,32.02000045776367,,,25.0,425.9200134277344,111.22000122070312,8371.0,1425.4000244140625,131.49000549316406,217.91000366210938,59.189998626708984,271.05999755859375,37.34000015258789,115.0,21.440000534057617,531.7899780273438,193.3800048828125,1485.9300537109375,1483.4300537109375,46.0099983215332,300.5400085449219,29.989999771118164,553.5499877929688,27.049999237060547,13.069999694824219,22.729999542236328,22.09000015258789
116.97000122070312,29.950000762939453,52.20000076293945,3286.64990234375,17.479999542236328,17.360000610351562,3019.5,264.45001220703125,309.3999938964844,26.40999984741211,103.5,130.97999572753906,224.8300018310547,50.810001373291016,124.9800033569336,142.77999877929688,206.63999938964844,9.909000396728516,503.04998779296875,14051.5,26.042499542236328,111.13999938964844,50.54750061035156,215.67999267578125,73.91999816894531,26.385000228881836,1152.25,657.4749755859375,50534.0,107.27999877929688,1016.4000244140625,219.60000610351562,32.904998779296875,591.7999877929688,942.25,24.65999984741211,434.0,111.16000366210938,8424.0,1447.199951171875,127.79000091552734,218.11000061035156,59.33000183105469,271.54998779296875,37.27000045776367,123.0199966430664,21.469999313354492,539.4400024414062,194.94500732421875,1515.219970703125,1510.449951171875,45.900001525878906,299.739990234375,31.0,550.510009765625,27.0,13.119999885559082,22.959999084472656,21.399999618530273
116.97000122070312,29.950000762939453,52.20000076293945,3286.64990234375,17.479999542236328,17.360000610351562,3019.5,264.45001220703125,309.3999938964844,26.40999984741211,103.5,130.97999572753906,224.8300018310547,50.810001373291016,124.9800033569336,142.77999877929688,206.63999938964844,9.909000396728516,503.04998779296875,14051.5,26.042499542236328,111.13999938964844,50.54750061035156,215.67999267578125,73.91999816894531,26.385000228881836,1152.25,657.4749755859375,50534.0,107.27999877929688,1016.4000244140625,219.60000610351562,32.904998779296875,591.7999877929688,942.25,24.65999984741211,434.0,111.16000366210938,8424.0,1447.199951171875,127.79000091552734,218.11000061035156,59.33000183105469,271.54998779296875,37.27000045776367,123.0199966430664,21.469999313354492,539.4400024414062,194.94500732421875,1515.219970703125,1510.449951171875,45.900001525878906,299.739990234375,31.0,550.510009765625,27.0,13.119999885559082,22.959999084472656,21.399999618530273
116.97000122070312,29.950000762939453,52.20000076293945,3286.64990234375,17.479999542236328,17.360000610351562,3019.5,264.45001220703125,309.3999938964844,26.40999984741211,103.5,130.97999572753906,224.8300018310547,50.810001373291016,124.9800033569336,142.77999877929688,206.63999938964844,9.909000396728516,503.04998779296875,14051.5,26.042499542236328,111.13999938964844,50.54750061035156,215.67999267578125,73.91999816894531,26.385000228881836,1152.25,657.4749755859375,50534.0,107.27999877929688,1016.4000244140625,219.60000610351562,32.904998779296875,591.7999877929688,942.25,24.65999984741211,434.0,111.16000366210938,8424.0,1447.199951171875,127.79000091552734,218.11000061035156,59.33000183105469,271.54998779296875,37.27000045776367,123.0199966430664,21.469999313354492,539.4400024414062,194.94500732421875,1515.219970703125,1510.449951171875,45.900001525878906,299.739990234375,31.0,550.510009765625,27.0,13.119999885559082,22.959999084472656,21.399999618530273
